id,time_gx,time,gx,gy,gz,accx,accy,accz,ax,ay,az,mx,my,mz_mpu-temp,mz,mpu-temp,temperature,pressure_worldtime,pressure,worldtime,,
3915,1066.905396-52,1066.905396,-52,94,25,1488,-1620,-16168,0.09082,-0.098877,-0.986816,0,0,8,0,8,20.54, 977.490.0, 977.49,0.0,0,0
3916,1067.250488-14,1067.250488,-14,65,-6,1488,-1696,-16156,0.09082,-0.103516,-0.986084,0,0,8,0,8,20.54, 977.490.0, 977.49,0.0,0,0
3917,1067.523315-49,1067.523315,-49,64,23,1364,-1576,-16088,0.083252,-0.096191,-0.981934,0,0,8,0,8,20.56, 977.470.0, 977.47,0.0,0,0
3918,1067.796021-46,1067.796021,-46,93,-21,1504,-1664,-16132,0.091797,-0.101562,-0.984619,0,0,8,0,8,20.56, 977.500.0, 977.50,0.0,0,0
3919,1068.068848,1068.068848,,83,20,1456,-1624,-16172,0.088867,-0.099121,-0.987061,0,0,8,0,8,20.56, 977.500.0, 977.50,0.0,0,0
3920,1068.349609-37,1068.349609,-37,105,6,1412,-1652,-16044,0.086182,-0.10083,-0.979248,0,0,8,0,8,20.57, 977.550.0, 977.55,0.0,0,0
3921,1068.622437-60,1068.622437,-60,44,-39,1600,-1756,-16228,0.097656,-0.107178,-0.990479,0,0,9,0,9,20.57, 977.570.0, 977.57,0.0,0,0
3922,1068.895142-27,1068.895142,-27,18,7,1344,-1604,-16040,0.082031,-0.0979,-0.979004,0,0,8,0,8,20.57, 977.570.0, 977.57,0.0,0,0
3923,1069.167969-67,1069.167969,-67,95,-17,1528,-1588,-16216,0.093262,-0.096924,-0.989746,0,0,8,0,8,20.57, 977.520.0, 977.52,0.0,0,0
3924,1069.511841-13,1069.511841,-13,70,5,1468,-1712,-16220,0.0896,-0.104492,-0.98999,0,0,9,0,9,20.57, 977.520.0, 977.52,0.0,0,0
3925,1069.784668-29,1069.784668,-29,83,-2,1440,-1548,-16160,0.087891,-0.094482,-0.986328,0,0,8,0,8,20.57, 977.520.0, 977.52,0.0,0,0
3926,1070.057495-16,1070.057495,-16,50,-1,1444,-1716,-16200,0.088135,-0.104736,-0.98877,0,0,8,0,8,20.57, 977.520.0, 977.52,0.0,0,0
3927,1070.330200-51,1070.3302,-51,74,7,1388,-1556,-16240,0.084717,-0.094971,-0.991211,0,0,8,0,8,20.57, 977.520.0, 977.52,0.0,0,0
3928,1070.610962-45,1070.610962,-45,64,10,1412,-1712,-16212,0.086182,-0.104492,-0.989502,0,0,8,0,8,20.57, 977.520.0, 977.52,0.0,0,0
3929,1070.883789-53,1070.883789,-53,48,-26,1408,-1624,-16120,0.085938,-0.099121,-0.983887,0,0,8,0,8,20.59, 977.520.0, 977.52,0.0,0,0
3930,1071.156494-60,1071.156494,-60,83,20,1444,-1656,-16136,0.088135,-0.101074,-0.984863,0,0,8,0,8,20.59, 977.580.0, 977.58,0.0,0,0
3931,1071.429321-43,1071.429321,-43,62,37,1564,-1676,-16180,0.095459,-0.102295,-0.987549,0,0,8,0,8,20.59, 977.580.0, 977.58,0.0,0,0
3932,1071.740234-44,1071.740234,-44,49,-39,1432,-1592,-16048,0.087402,-0.097168,-0.979492,0,0,8,0,8,20.59, 977.600.0, 977.60,0.0,0,0
3933,1072.012939-36,1072.012939,-36,66,-42,1460,-1608,-16168,0.089111,-0.098145,-0.986816,0,0,8,0,8,20.59, 977.600.0, 977.60,0.0,0,0
3934,1072.285522-5,1072.285522,-5,52,3,1440,-1684,-16220,0.087891,-0.102783,-0.98999,0,0,8,0,8,20.59, 977.600.0, 977.60,0.0,0,0
3935,1072.558228-27,1072.558228,-27,37,16,1464,-1688,-16104,0.089355,-0.103027,-0.98291,0,0,9,0,9,20.6, 977.580.0, 977.58,0.0,0,0
3936,1072.870239-36,1072.870239,-36,76,13,1448,-1684,-16156,0.088379,-0.102783,-0.986084,0,0,8,0,8,20.6, 977.600.0, 977.60,0.0,0,0
3937,1073.142944-22,1073.142944,-22,52,-29,1444,-1608,-16168,0.088135,-0.098145,-0.986816,0,0,8,0,8,20.6, 977.600.0, 977.60,0.0,0,0
3938,1073.415527-27,1073.415527,-27,61,22,1468,-1572,-16248,0.0896,-0.095947,-0.991699,0,0,9,0,9,20.61, 977.630.0, 977.63,0.0,0,0
3939,1073.744385-23,1073.744385,-23,48,-5,1432,-1672,-16096,0.087402,-0.102051,-0.982422,0,0,8,0,8,20.61, 977.630.0, 977.63,0.0,0,0
3940,1074.030029-49,1074.030029,-49,62,-4,1420,-1600,-16100,0.08667,-0.097656,-0.982666,0,0,9,0,9,20.61, 977.630.0, 977.63,0.0,0,0
3941,1074.302979-51,1074.302979,-51,61,3,1432,-1688,-16152,0.087402,-0.103027,-0.98584,0,0,9,0,9,20.61, 977.550.0, 977.55,0.0,0,0
3942,1074.575562-11,1074.575562,-11,42,-6,1448,-1636,-16280,0.088379,-0.099854,-0.993652,0,0,8,0,8,20.61, 977.550.0, 977.55,0.0,0,0
3943,1074.848389-49,1074.848389,-49,94,-30,1384,-1732,-16156,0.084473,-0.105713,-0.986084,0,0,9,0,9,20.61, 977.550.0, 977.55,0.0,0,0
3944,1075.129028-9,1075.129028,-9,95,-10,1512,-1588,-16116,0.092285,-0.096924,-0.983643,0,0,7,0,7,20.61, 977.550.0, 977.55,0.0,0,0
3945,1075.401855-54,1075.401855,-54,91,6,1484,-1568,-16136,0.090576,-0.095703,-0.984863,0,0,8,0,8,20.61, 977.550.0, 977.55,0.0,0,0
3946,1075.674683-43,1075.674683,-43,85,3,1504,-1680,-16152,0.091797,-0.102539,-0.98584,0,0,8,0,8,20.61, 977.550.0, 977.55,0.0,0,0
3947,1075.947388-27,1075.947388,-27,49,-28,1480,-1548,-16132,0.090332,-0.094482,-0.984619,0,0,8,0,8,20.61, 977.550.0, 977.55,0.0,0,0
3948,1076.228027-57,1076.228027,-57,94,-26,1488,-1676,-16068,0.09082,-0.102295,-0.980713,0,0,9,0,9,20.62, 977.600.0, 977.60,0.0,0,0
3949,1076.500732-48,1076.500732,-48,45,-14,1428,-1652,-16216,0.087158,-0.10083,-0.989746,0,0,9,0,9,20.62, 977.630.0, 977.63,0.0,0,0
3950,1076.773315-52,1076.773315,-52,53,6,1440,-1660,-16160,0.087891,-0.101318,-0.986328,0,0,7,0,7,20.62, 977.630.0, 977.63,0.0,0,0
3951,1077.046143-74,1077.046143,-74,95,-26,1388,-1664,-16152,0.084717,-0.101562,-0.98584,0,0,9,0,9,20.63, 977.580.0, 977.58,0.0,0,0
3952,1077.326904-65,1077.326904,-65,67,-30,1444,-1604,-16224,0.088135,-0.0979,-0.990234,0,0,8,0,8,20.63, 977.580.0, 977.58,0.0,0,0
3953,1077.599609-69,1077.599609,-69,81,18,1488,-1664,-16084,0.09082,-0.101562,-0.981689,0,0,8,0,8,20.63, 977.580.0, 977.58,0.0,0,0
3954,1077.872437-79,1077.872437,-79,40,-24,1460,-1616,-16228,0.089111,-0.098633,-0.990479,0,0,8,0,8,20.63, 977.580.0, 977.58,0.0,0,0
3955,1078.145142-37,1078.145142,-37,54,-17,1412,-1628,-16176,0.086182,-0.099365,-0.987305,0,0,8,0,8,20.63, 977.580.0, 977.58,0.0,0,0
3956,1078.425903-29,1078.425903,-29,65,-4,1508,-1600,-16200,0.092041,-0.097656,-0.98877,0,0,8,0,8,20.63, 977.580.0, 977.58,0.0,0,0
3957,1078.698486-28,1078.698486,-28,53,0,1456,-1620,-16112,0.088867,-0.098877,-0.983398,0,0,8,0,8,20.65, 977.530.0, 977.53,0.0,0,0
3958,1078.971313-51,1078.971313,-51,74,-15,1516,-1664,-16128,0.092529,-0.101562,-0.984375,0,0,8,0,8,20.65, 977.550.0, 977.55,0.0,0,0
3959,1079.244019-25,1079.244019,-25,63,13,1536,-1644,-16076,0.09375,-0.100342,-0.981201,0,0,8,0,8,20.65, 977.550.0, 977.55,0.0,0,0
3960,1079.516724-48,1079.516724,-48,81,6,1404,-1652,-16140,0.085693,-0.10083,-0.985107,0,0,9,0,9,20.65, 977.530.0, 977.53,0.0,0,0
3961,1079.797485-23,1079.797485,-23,68,-23,1432,-1668,-16160,0.087402,-0.101807,-0.986328,0,0,8,0,8,20.65, 977.530.0, 977.53,0.0,0,0
3962,1080.070312-27,1080.070312,-27,72,-4,1452,-1616,-16192,0.088623,-0.098633,-0.988281,0,0,9,0,9,20.65, 977.530.0, 977.53,0.0,0,0
3963,1080.342896-54,1080.342896,-54,62,-3,1412,-1612,-16100,0.086182,-0.098389,-0.982666,0,0,8,0,8,20.65, 977.560.0, 977.56,0.0,0,0
3964,1080.615723-66,1080.615723,-66,98,5,1484,-1640,-16160,0.090576,-0.100098,-0.986328,0,0,8,0,8,20.65, 977.550.0, 977.55,0.0,0,0
3965,1080.896484-52,1080.896484,-52,38,-22,1408,-1648,-16140,0.085938,-0.100586,-0.985107,0,0,8,0,8,20.65, 977.550.0, 977.55,0.0,0,0
3966,1081.169312-39,1081.169312,-39,86,-10,1508,-1588,-16124,0.092041,-0.096924,-0.984131,0,0,8,0,8,20.65, 977.550.0, 977.55,0.0,0,0
3967,1081.442017-50,1081.442017,-50,97,23,1464,-1692,-16144,0.089355,-0.103271,-0.985352,0,0,8,0,8,20.66, 977.610.0, 977.61,0.0,0,0
3968,1081.714722-36,1081.714722,-36,84,-1,1356,-1620,-16072,0.082764,-0.098877,-0.980957,0,0,8,0,8,20.66, 977.630.0, 977.63,0.0,0,0
3969,1082.026855-38,1082.026855,-38,100,-15,1408,-1700,-16220,0.085938,-0.10376,-0.98999,0,0,8,0,8,20.66, 977.630.0, 977.63,0.0,0,0
3970,1082.299683-18,1082.299683,-18,76,-38,1452,-1620,-16112,0.088623,-0.098877,-0.983398,0,0,8,0,8,20.67, 977.580.0, 977.58,0.0,0,0
3971,1082.572388-36,1082.572388,-36,59,12,1448,-1676,-16140,0.088379,-0.102295,-0.985107,0,0,8,0,8,20.67, 977.580.0, 977.58,0.0,0,0
3972,1082.845215-9,1082.845215,-9,63,-35,1436,-1660,-16184,0.087646,-0.101318,-0.987793,0,0,8,0,8,20.67, 977.580.0, 977.58,0.0,0,0
3973,1083.125977-45,1083.125977,-45,76,6,1472,-1564,-16220,0.089844,-0.095459,-0.98999,0,0,9,0,9,20.67, 977.560.0, 977.56,0.0,0,0
3974,1083.398804-30,1083.398804,-30,102,-3,1432,-1692,-16108,0.087402,-0.103271,-0.983154,0,0,8,0,8,20.67, 977.560.0, 977.56,0.0,0,0
3975,1083.671509-46,1083.671509,-46,44,-1,1492,-1660,-16232,0.091064,-0.101318,-0.990723,0,0,9,0,9,20.67, 977.560.0, 977.56,0.0,0,0
3976,1083.944336-26,1083.944336,-26,47,11,1504,-1648,-16080,0.091797,-0.100586,-0.981445,0,0,8,0,8,20.68, 977.500.0, 977.50,0.0,0,0
3977,1084.224976-25,1084.224976,-25,66,-9,1508,-1692,-16180,0.092041,-0.103271,-0.987549,0,0,8,0,8,20.68, 977.530.0, 977.53,0.0,0,0
3978,1084.497803-31,1084.497803,-31,65,46,1460,-1644,-16092,0.089111,-0.100342,-0.982178,0,0,8,0,8,20.68, 977.530.0, 977.53,0.0,0,0
3979,1084.770508-35,1084.770508,-35,58,-15,1500,-1636,-16164,0.091553,-0.099854,-0.986572,0,0,8,0,8,20.69, 977.610.0, 977.61,0.0,0,0
3980,1085.043335-27,1085.043335,-27,62,14,1548,-1636,-16124,0.094482,-0.099854,-0.984131,0,0,9,0,9,20.69, 977.610.0, 977.61,0.0,0,0
3981,1085.324219-25,1085.324219,-25,80,19,1392,-1648,-16116,0.084961,-0.100586,-0.983643,0,0,8,0,8,20.69, 977.610.0, 977.61,0.0,0,0
3982,1085.596924-21,1085.596924,-21,86,15,1544,-1592,-16188,0.094238,-0.097168,-0.988037,0,0,8,0,8,20.69, 977.560.0, 977.56,0.0,0,0
3983,1085.869751-34,1085.869751,-34,63,10,1424,-1660,-16084,0.086914,-0.101318,-0.981689,0,0,9,0,9,20.69, 977.560.0, 977.56,0.0,0,0
3984,1086.142456-52,1086.142456,-52,52,16,1512,-1648,-16148,0.092285,-0.100586,-0.985596,0,0,8,0,8,20.69, 977.560.0, 977.56,0.0,0,0
3985,1086.423340-33,1086.42334,-33,74,-16,1476,-1676,-16136,0.090088,-0.102295,-0.984863,0,0,9,0,9,20.69, 977.560.0, 977.56,0.0,0,0
3986,1086.696045-12,1086.696045,-12,98,-2,1472,-1624,-16112,0.089844,-0.099121,-0.983398,0,0,9,0,9,20.7, 977.530.0, 977.53,0.0,0,0
3987,1086.968872-53,1086.968872,-53,58,-10,1496,-1656,-16328,0.091309,-0.101074,-0.996582,0,0,9,0,9,20.7, 977.560.0, 977.56,0.0,0,0
3988,1087.241577-30,1087.241577,-30,73,1,1440,-1584,-16256,0.087891,-0.09668,-0.992188,0,0,8,0,8,20.7, 977.560.0, 977.56,0.0,0,0
3989,1087.522339-48,1087.522339,-48,90,8,1412,-1632,-16120,0.086182,-0.099609,-0.983887,0,0,9,0,9,20.7, 977.560.0, 977.56,0.0,0,0
3990,1087.795044-29,1087.795044,-29,69,9,1444,-1584,-16140,0.088135,-0.09668,-0.985107,0,0,9,0,9,20.7, 977.560.0, 977.56,0.0,0,0
3991,1088.067871-38,1088.067871,-38,85,-12,1424,-1692,-16132,0.086914,-0.103271,-0.984619,0,0,9,0,9,20.7, 977.560.0, 977.56,0.0,0,0
3992,1088.340576-47,1088.340576,-47,89,26,1504,-1612,-16128,0.091797,-0.098389,-0.984375,0,0,8,0,8,20.7, 977.560.0, 977.56,0.0,0,0
3993,1088.621460-39,1088.62146,-39,65,5,1400,-1700,-16148,0.085449,-0.10376,-0.985596,0,0,8,0,8,20.7, 977.560.0, 977.56,0.0,0,0
3994,1088.894165-39,1088.894165,-39,64,-5,1456,-1600,-16156,0.088867,-0.097656,-0.986084,0,0,9,0,9,20.7, 977.560.0, 977.56,0.0,0,0
3995,1089.166992-60,1089.166992,-60,65,3,1468,-1624,-16112,0.0896,-0.099121,-0.983398,0,0,9,0,9,20.7, 977.560.0, 977.56,0.0,0,0
3996,1089.439697-24,1089.439697,-24,106,16,1328,-1592,-16140,0.081055,-0.097168,-0.985107,0,0,8,0,8,20.7, 977.560.0, 977.56,0.0,0,0
3997,1089.720459-21,1089.720459,-21,66,-4,1544,-1704,-16168,0.094238,-0.104004,-0.986816,0,0,9,0,9,20.7, 977.560.0, 977.56,0.0,0,0
3998,1089.993286-38,1089.993286,-38,63,-45,1468,-1632,-16164,0.0896,-0.099609,-0.986572,0,0,8,0,8,20.72, 977.560.0, 977.56,0.0,0,0
3999,1090.266113-58,1090.266113,-58,52,5,1456,-1652,-16124,0.088867,-0.10083,-0.984131,0,0,8,0,8,20.72, 977.610.0, 977.61,0.0,0,0
4000,1090.538940-41,1090.53894,-41,52,-14,1408,-1628,-16136,0.085938,-0.099365,-0.984863,0,0,9,0,9,20.72, 977.610.0, 977.61,0.0,0,0
4001,1090.851074-5,1090.851074,-5,80,14,1472,-1692,-16100,0.089844,-0.103271,-0.982666,0,0,8,0,8,20.72, 977.610.0, 977.61,0.0,0,0
4002,1091.123657-36,1091.123657,-36,82,16,1508,-1592,-16168,0.092041,-0.097168,-0.986816,0,0,8,0,8,20.72, 977.560.0, 977.56,0.0,0,0
4003,1091.396485,1091.396484,6,45,-3,1460,-1636,-16096,0.089111,-0.099854,-0.982422,0,0,9,0,9,20.72, 977.560.0, 977.56,0.0,0,0
4004,1091.669189-34,1091.669189,-34,82,0,1456,-1628,-16140,0.088867,-0.099365,-0.985107,0,0,8,0,8,20.72, 977.560.0, 977.56,0.0,0,0
4005,1091.950073-31,1091.950073,-31,66,22,1464,-1680,-16200,0.089355,-0.102539,-0.98877,0,0,8,0,8,20.72, 977.610.0, 977.61,0.0,0,0
4006,1092.222778-55,1092.222778,-55,70,-19,1452,-1580,-16060,0.088623,-0.096436,-0.980225,0,0,9,0,9,20.72, 977.610.0, 977.61,0.0,0,0
4007,1092.495483-30,1092.495483,-30,99,-13,1404,-1672,-16176,0.085693,-0.102051,-0.987305,0,0,8,0,8,20.72, 977.610.0, 977.61,0.0,0,0
4008,1092.768311-42,1092.768311,-42,80,0,1472,-1636,-16052,0.089844,-0.099854,-0.979736,0,0,8,0,8,20.73, 977.560.0, 977.56,0.0,0,0
4009,1093.048950-30,1093.04895,-30,86,2,1440,-1640,-16096,0.087891,-0.100098,-0.982422,0,0,9,0,9,20.73, 977.560.0, 977.56,0.0,0,0
4010,1093.321777-57,1093.321777,-57,65,-22,1544,-1628,-16156,0.094238,-0.099365,-0.986084,0,0,9,0,9,20.73, 977.560.0, 977.56,0.0,0,0
4011,1093.594360-54,1093.59436,-54,43,7,1440,-1648,-16196,0.087891,-0.100586,-0.988525,0,0,8,0,8,20.73, 977.590.0, 977.59,0.0,0,0
4012,1093.867188-46,1093.867188,-46,72,-8,1472,-1660,-16240,0.089844,-0.101318,-0.991211,0,0,9,0,9,20.73, 977.590.0, 977.59,0.0,0,0
4013,1094.147827,1094.147827,,36,-8,1460,-1648,-16184,0.089111,-0.100586,-0.987793,0,0,8,0,8,20.73, 977.590.0, 977.59,0.0,0,0
4014,1094.420654-53,1094.420654,-53,73,-22,1388,-1632,-16168,0.084717,-0.099609,-0.986816,0,0,8,0,8,20.73, 977.590.0, 977.59,0.0,0,0
4015,1094.693359-38,1094.693359,-38,74,-27,1480,-1656,-16140,0.090332,-0.101074,-0.985107,0,0,9,0,9,20.73, 977.590.0, 977.59,0.0,0,0
4016,1094.966064,1094.966064,,75,-13,1376,-1624,-16096,0.083984,-0.099121,-0.982422,0,0,9,0,9,20.73, 977.590.0, 977.59,0.0,0,0
4017,1095.246826-21,1095.246826,-21,47,-2,1456,-1696,-16172,0.088867,-0.103516,-0.987061,0,0,8,0,8,20.75, 977.640.0, 977.64,0.0,0,0
4018,1095.519653-21,1095.519653,-21,62,-4,1508,-1676,-16148,0.092041,-0.102295,-0.985596,0,0,9,0,9,20.75, 977.670.0, 977.67,0.0,0,0
4019,1095.792236-8,1095.792236,-8,34,-42,1464,-1632,-16156,0.089355,-0.099609,-0.986084,0,0,9,0,9,20.75, 977.670.0, 977.67,0.0,0,0
4020,1096.065063-49,1096.065063,-49,72,-7,1448,-1580,-16168,0.088379,-0.096436,-0.986816,0,0,8,0,8,20.75, 977.670.0, 977.67,0.0,0,0
4021,1096.345825-21,1096.345825,-21,74,21,1416,-1680,-16072,0.086426,-0.102539,-0.980957,0,0,8,0,8,20.74, 977.590.0, 977.59,0.0,0,0
4022,1096.618530-30,1096.61853,-30,78,-14,1440,-1612,-16072,0.087891,-0.098389,-0.980957,0,0,8,0,8,20.74, 977.590.0, 977.59,0.0,0,0
4023,1096.891235-18,1096.891235,-18,100,7,1536,-1712,-16184,0.09375,-0.104492,-0.987793,0,0,8,0,8,20.74, 977.590.0, 977.59,0.0,0,0
4024,1097.164062-31,1097.164062,-31,51,-25,1492,-1604,-16152,0.091064,-0.0979,-0.98584,0,0,9,0,9,20.75, 977.620.0, 977.62,0.0,0,0
4025,1097.444702-50,1097.444702,-50,83,2,1432,-1648,-16272,0.087402,-0.100586,-0.993164,0,0,8,0,8,20.75, 977.620.0, 977.62,0.0,0,0
4026,1097.717529-33,1097.717529,-33,61,1,1492,-1604,-16180,0.091064,-0.0979,-0.987549,0,0,9,0,9,20.75, 977.620.0, 977.62,0.0,0,0
4027,1097.990234-20,1097.990234,-20,85,-38,1464,-1616,-16176,0.089355,-0.098633,-0.987305,0,0,9,0,9,20.74, 977.620.0, 977.62,0.0,0,0
4028,1098.263062-71,1098.263062,-71,74,-1,1468,-1688,-16140,0.0896,-0.103027,-0.985107,0,0,10,0,10,20.74, 977.610.0, 977.61,0.0,0,0
4029,1098.543701-7,1098.543701,-7,57,-20,1424,-1596,-16068,0.086914,-0.097412,-0.980713,0,0,9,0,9,20.74, 977.610.0, 977.61,0.0,0,0
4030,1098.816406-50,1098.816406,-50,95,20,1528,-1644,-16120,0.093262,-0.100342,-0.983887,0,0,9,0,9,20.74, 977.560.0, 977.56,0.0,0,0
4031,1099.089111-23,1099.089111,-23,36,9,1400,-1608,-16140,0.085449,-0.098145,-0.985107,0,0,10,0,10,20.74, 977.560.0, 977.56,0.0,0,0
4032,1099.361938-38,1099.361938,-38,62,-27,1440,-1568,-16144,0.087891,-0.095703,-0.985352,0,0,9,0,9,20.74, 977.560.0, 977.56,0.0,0,0
4033,1099.674072-28,1099.674072,-28,84,9,1476,-1632,-16120,0.090088,-0.099609,-0.983887,0,0,8,0,8,20.74, 977.560.0, 977.56,0.0,0,0
4034,1099.946899-29,1099.946899,-29,82,-4,1456,-1640,-16052,0.088867,-0.100098,-0.979736,0,0,9,0,9,20.74, 977.560.0, 977.56,0.0,0,0
4035,1100.219604-55,1100.219604,-55,80,-4,1416,-1648,-16144,0.086426,-0.100586,-0.985352,0,0,9,0,9,20.74, 977.560.0, 977.56,0.0,0,0
4036,1100.492432-49,1100.492432,-49,94,-2,1484,-1544,-16100,0.090576,-0.094238,-0.982666,0,0,9,0,9,20.75, 977.510.0, 977.51,0.0,0,0
4037,1100.773193-19,1100.773193,-19,79,-14,1432,-1604,-16280,0.087402,-0.0979,-0.993652,0,0,8,0,8,20.75, 977.540.0, 977.54,0.0,0,0
4038,1101.046021-43,1101.046021,-43,50,-25,1468,-1652,-16144,0.0896,-0.10083,-0.985352,0,0,9,0,9,20.75, 977.540.0, 977.54,0.0,0,0
4039,1101.318726-8,1101.318726,-8,56,11,1428,-1676,-16144,0.087158,-0.102295,-0.985352,0,0,9,0,9,20.75, 977.540.0, 977.54,0.0,0,0
4040,1101.591553-40,1101.591553,-40,75,9,1380,-1632,-16180,0.084229,-0.099609,-0.987549,0,0,9,0,9,20.77, 977.640.0, 977.64,0.0,0,0
4041,1101.872314-50,1101.872314,-50,71,-1,1436,-1652,-16232,0.087646,-0.10083,-0.990723,0,0,8,0,8,20.77, 977.640.0, 977.64,0.0,0,0
4042,1102.145020-16,1102.14502,-16,81,-17,1408,-1600,-16216,0.085938,-0.097656,-0.989746,0,0,9,0,9,20.77, 977.640.0, 977.64,0.0,0,0
4043,1102.417847-52,1102.417847,-52,67,13,1488,-1684,-16196,0.09082,-0.102783,-0.988525,0,0,8,0,8,20.76, 977.540.0, 977.54,0.0,0,0
4044,1102.690552-40,1102.690552,-40,72,-5,1452,-1624,-16112,0.088623,-0.099121,-0.983398,0,0,8,0,8,20.76, 977.540.0, 977.54,0.0,0,0
4045,1102.971436-25,1102.971436,-25,69,-25,1468,-1672,-16076,0.0896,-0.102051,-0.981201,0,0,9,0,9,20.76, 977.540.0, 977.54,0.0,0,0
4046,1103.244141-55,1103.244141,-55,69,2,1476,-1692,-16176,0.090088,-0.103271,-0.987305,0,0,9,0,9,20.76, 977.510.0, 977.51,0.0,0,0
4047,1103.516968-28,1103.516968,-28,81,10,1424,-1696,-16100,0.086914,-0.103516,-0.982666,0,0,9,0,9,20.76, 977.510.0, 977.51,0.0,0,0
4048,1103.789673-37,1103.789673,-37,65,-13,1476,-1648,-16152,0.090088,-0.100586,-0.98584,0,0,9,0,9,20.76, 977.510.0, 977.51,0.0,0,0
4049,1104.070435-46,1104.070435,-46,49,-4,1460,-1592,-16272,0.089111,-0.097168,-0.993164,0,0,9,0,9,20.76, 977.510.0, 977.51,0.0,0,0
4050,1104.348267,1104.348267,16,25,14,1512,-1604,-16152,0.092285,-0.0979,-0.98584,0,0,9,0,9,20.76, 977.510.0, 977.51,0.0,0,0
4051,1104.620972-52,1104.620972,-52,75,12,1480,-1680,-16116,0.090332,-0.102539,-0.983643,0,0,9,0,9,20.76, 977.510.0, 977.51,0.0,0,0
4052,1104.893677-49,1104.893677,-49,59,-39,1476,-1632,-16152,0.090088,-0.099609,-0.98584,0,0,8,0,8,20.77, 977.540.0, 977.54,0.0,0,0
4053,1105.174561-6,1105.174561,-6,82,-30,1408,-1644,-16124,0.085938,-0.100342,-0.984131,0,0,9,0,9,20.77, 977.540.0, 977.54,0.0,0,0
4054,1105.447266-5,1105.447266,-5,53,15,1492,-1612,-16160,0.091064,-0.098389,-0.986328,0,0,9,0,9,20.77, 977.540.0, 977.54,0.0,0,0
4055,1105.720093-24,1105.720093,-24,70,-25,1384,-1636,-16240,0.084473,-0.099854,-0.991211,0,0,8,0,8,20.77, 977.540.0, 977.54,0.0,0,0
4056,1105.992798-79,1105.992798,-79,109,-26,1480,-1700,-16160,0.090332,-0.10376,-0.986328,0,0,9,0,9,20.78, 977.560.0, 977.56,0.0,0,0
4057,1106.273560-48,1106.27356,-48,74,-9,1472,-1612,-16168,0.089844,-0.098389,-0.986816,0,0,10,0,10,20.78, 977.590.0, 977.59,0.0,0,0
4058,1106.546143-37,1106.546143,-37,63,-9,1488,-1652,-16140,0.09082,-0.10083,-0.985107,0,0,8,0,8,20.78, 977.590.0, 977.59,0.0,0,0
4059,1106.818970-8,1106.81897,-8,83,-1,1432,-1628,-16212,0.087402,-0.099365,-0.989502,0,0,9,0,9,20.77, 977.510.0, 977.51,0.0,0,0
4060,1107.091675-49,1107.091675,-49,93,30,1412,-1668,-16176,0.086182,-0.101807,-0.987305,0,0,8,0,8,20.77, 977.490.0, 977.49,0.0,0,0
4061,1107.372314-48,1107.372314,-48,54,18,1424,-1632,-16196,0.086914,-0.099609,-0.988525,0,0,8,0,8,20.77, 977.490.0, 977.49,0.0,0,0
4062,1107.64502,1107.64502,26,58,26,1492,-1584,-16116,0.091064,-0.09668,-0.983643,0,0,9,0,9,20.79, 977.540.0, 977.54,0.0,0,0
4063,1107.917603-50,1107.917603,-50,140,-11,1396,-1648,-16300,0.085205,-0.100586,-0.994873,0,0,9,0,9,20.79, 977.590.0, 977.59,0.0,0,0
4064,1108.190186-39,1108.190186,-39,40,7,1528,-1616,-16112,0.093262,-0.098633,-0.983398,0,0,9,0,9,20.79, 977.590.0, 977.59,0.0,0,0
4065,1108.502197-43,1108.502197,-43,70,-10,1436,-1604,-16108,0.087646,-0.0979,-0.983154,0,0,9,0,9,20.78, 977.570.0, 977.57,0.0,0,0
4066,1108.774658-43,1108.774658,-43,90,-16,1488,-1624,-16156,0.09082,-0.099121,-0.986084,0,0,9,0,9,20.78, 977.540.0, 977.54,0.0,0,0
4067,1109.047241-44,1109.047241,-44,55,18,1452,-1656,-16080,0.088623,-0.101074,-0.981445,0,0,9,0,9,20.78, 977.540.0, 977.54,0.0,0,0
4068,1109.319946-42,1109.319946,-42,58,-4,1492,-1640,-16116,0.091064,-0.100098,-0.983643,0,0,9,0,9,20.78, 977.620.0, 977.62,0.0,0,0
4069,1109.602173-21,1109.602173,-21,68,-22,1488,-1664,-16204,0.09082,-0.101562,-0.989014,0,0,8,0,8,20.78, 977.620.0, 977.62,0.0,0,0
4070,1109.874756-12,1109.874756,-12,67,15,1472,-1624,-16276,0.089844,-0.099121,-0.993408,0,0,9,0,9,20.78, 977.620.0, 977.62,0.0,0,0
4071,1110.147583-31,1110.147583,-31,28,18,1432,-1664,-16184,0.087402,-0.101562,-0.987793,0,0,9,0,9,20.81, 977.540.0, 977.54,0.0,0,0
4072,1110.420410-38,1110.42041,-38,65,-12,1400,-1624,-16120,0.085449,-0.099121,-0.983887,0,0,9,0,9,20.81, 977.570.0, 977.57,0.0,0,0
4073,1110.701050-27,1110.70105,-27,78,-5,1408,-1624,-16144,0.085938,-0.099121,-0.985352,0,0,9,0,9,20.81, 977.570.0, 977.57,0.0,0,0
4074,1110.973755-46,1110.973755,-46,71,-36,1492,-1636,-16124,0.091064,-0.099854,-0.984131,0,0,9,0,9,20.81, 977.570.0, 977.57,0.0,0,0
4075,1111.246338-24,1111.246338,-24,57,3,1476,-1576,-16192,0.090088,-0.096191,-0.988281,0,0,9,0,9,20.81, 977.540.0, 977.54,0.0,0,0
